Year,Province,R&D Personnel,Internal R&D Expenditure (10K RMB),Labor Service Cost (10K RMB),Equipment Cost (10K RMB),Institutional Expenditure (10K RMB),Tech Renovation Expenditure (10K RMB),Technology Import Expenditure (10K RMB),Technology Assimilation Expenditure (10K RMB),Domestic Tech Purchase Expenditure (10K RMB),New Product Investment,Valid Invention Patents,Firms with R&D Institutions,Entrepreneurial Activity,Total Profit (100M RMB),Green Invention Output,Postal & Telecom Volume,Postal Volume,Telecom Volume,Enterprise Informatization Level,Digital Infra - Fiber Length,Digital Infra - Broadband Ports per Capita,Digital Economy,Enterprise Digitalization,Digital Policy Keyword Frequency,Education Expenditure,Science & Tech Expenditure,Tertiary Sector Employment Share,Higher Education Share,Innovation Labor Input,Fixed Asset Investment,New Productivity Level,Economic Development Level,Openness Level,Industrial Structure,Population Density,Industrialization Level,Urbanization Level,New Fixed Assets in Electronics & Telecom (100M RMB),New Fixed Assets in Computers & Office Equipment (100M RMB)
2017,Jiangsu,305534,8908303.4,2869469.7,1045155.7,8971252.3,1760765.4,152131.7,56613.2,113073.6,0.0068,74839,6240,16531.793,3843.91,0.1726,2947.4263,880.93,2066.4963,8.4,3248411.28,0.7755,0.3586,3881,58,19795671,4280090,0.429,0.0932,560002,2815.44,0.511,102201.57,1.048418336,0.0000103,0.00000978,1.048418336,0.701768966,2522.92,292.52
2017,Zhejiang,186851,4834481.9,2254821.6,319670.4,4788815.4,634793.8,14814.2,17594.3,69941.6,0.0049,31903,2550,16265.6729,1370.57,0.1448,3522.5861,1728.41,1794.1761,12.7,2776879,0.8841,0.4055,5709,51,14301531,3034961,0.4606,0.0879,398091,579.76,0.3262,85612,1.075281629,0.0000126,0.0000117,1.075281629,0.689141005,543.08,36.68
2017,Fujian,89598,2806505.9,1106299.3,364877.6,1811006.2,1485616.9,135934,17815.6,104344,0.0039,16057,525,15908.9541,778.82,0.1603,1301.8074,392.86,908.9474,10.9,1270629.29,0.704,0.3466,2884,46,8422065,994414,0.458,0.0902,140325,516.8,0.24,83758.05,0.987093181,0.0000118,0.0000119,0.987093181,0.657810578,491.42,25.38
2017,Shandong,149109,4490426.5,1596292.5,452496.6,2901326.3,847690.9,29527.5,18977.8,385320.3,0.0042,32284,800,13550.0049,1552.67,0.1766,1891.8822,392.88,1499.0022,9,2096624.77,0.5579,0.3102,1802,31,18899972,1957718,0.38,0.0897,304820,737.42,0.253,62993.2,1.155793624,0.0000183,0.0000159,1.155793624,0.60789395,634.02,103.4
2017,Guangdong,611183,20448142.5,10135279.5,1544465.9,31529581.9,2402473.8,1658162.6,12328.6,1977097.8,0.0168,370472,7706,13430.1133,4436.23,0.149,6105.9862,2526.29,3579.6962,9.7,2408413.54,0.5339,0.5605,12446,153,25755204,8238935,0.486,0.0955,565287,1528.16,0.4399,76218.36,1.061843892,0.0000139,0.0000131,1.061843892,0.707437608,1408.62,119.54
2017,Hainan,4398,86774.1,30012.5,6158.9,58185.9,12731.7,600,300,5723.5,0.0009,1235,35,12725.6172,59.77,0.2413,270.2675,19,251.2675,14.8,233372,0.5881,0.0439,179,77,2208685,124721,0.5334,0.0922,7715,133.5,0.1833,46631,1.038579486,0.0000223,0.0000214,1.038579486,0.580246914,10.5,123
2017,Shanxi,13499,218897.4,89252.8,6957.1,129870.3,17903.2,1834.666667,286.6666667,1614,0.0007,1825,121,10879.7725,108.06,0.1748,656.6335,72.42,584.2135,6.5,1069757.59,0.5243,0.1057,394,103,6206738,502451,0.4709,0.0952,47694,137.14,0.1673,41242.23,1.019828462,0.0000247,0.0000242,1.019828462,0.586039886,135.54,1.6
2017,Anhui,63146,1626937.2,556915.9,260928.2,1302788.9,343210.5,9067.2,6767.5,84040.4,0.0034,16777,1031,10840.3994,493.66,0.133,1079.7846,247.98,831.8046,11.5,1799590.59,0.4742,0.1672,1069,72,10149069,2604129,0.4009,0.0828,140452,846.98,0.2162,49092,0.884082209,0.000018,0.0000204,0.884082209,0.542842992,801.84,45.14
2017,Jiangxi,44240,986693.1,260980,112234.2,821643.1,92551.5,1685.9,330.08,5803,0.003,6385,737,10248.7471,619.37,0.1555,791.1298,129.65,661.4798,7.7,1540826.04,0.4402,0.1275,522,83,9405702,1200857,0.424,0.0886,61897,670.18,0.2006,44877.94,0.967610597,0.0000216,0.0000223,0.967610597,0.557082687,560.62,109.56
2017,Henan,62830,1304209.9,454829.7,136409.1,842088.4,114513.5,518,793.8,10395.7,0.0014,8028,445,10167.0566,799.82,0.1576,1817.3285,332.71,1484.6185,6.3,1751132.61,0.4554,0.2756,894,38,14931106,1379370,0.4271,0.0895,162504,1209.68,0.1999,45723,1.02079916,0.0000223,0.0000219,1.02079916,0.505646556,1165.54,44.14
2017,Hubei,67087,2484724.7,725876.4,453622.1,1103846.9,138010.2,44107.3,4237.4,11738.6,0.0034,18547,393,11202.6084,563.79,0.1389,1123.3846,265.74,857.6446,9,1421350.44,0.4413,0.1641,1183,94,11013506,2342714,0.4136,0.092,139990,496.84,0.2224,63169.06,0.952982362,0.0000151,0.0000158,0.952982362,0.598746612,468.5,28.34
2017,Hunan,63475,1502403.3,446139.2,127698.6,598597.5,558719.2,21128.7,9418.2,36804,0.0024,10733,490,9562.8076,439.16,0.1823,1121.7468,192.64,929.1068,9.1,1898039,0.3673,0.1803,1317,65,11153276,914239,0.3749,0.0916,130829,591.04,0.1944,51030.49,0.971144898,0.000019,0.0000196,0.971144898,0.546208352,550.08,40.96
2017,Inner Mongolia,4165,188410.7,34841.8,9648.4,37860.3,9634.9,9.4,9.6,1741.5,0.0004,537,38,14785.3682,44.63,0.2312,525.4918,34.32,491.1718,6.5,985570.99,0.5319,0.0851,159,38,5618498,336737,0.373,0.0922,33030,221.44,0.1513,61196,1.041963527,0.000017,0.0000163,1.041963527,0.646115906,192.7,28.74
2017,Guangxi,6915,145934.5,47311.6,12865.4,53363.7,22372.9,1114.4,345.9,582.7,0.0005,1934,83,9112.4316,330.5,0.1571,799.6892,88.04,711.6492,8.9,1093488.66,0.4517,0.1379,512,74,9202033,600392,0.3507,0.0876,36857,337.46,0.1946,36441,1.045580527,0.0000287,0.0000274,1.045580527,0.505808029,230.12,107.34
2017,Chongqing,36637,1023563.6,339351,123331.3,517463.1,83479.9,12257.6,667.9,18845.9,0.0026,5818,339,10486.5137,455.85,0.1529,711.433,99.95,611.483,10.7,930677,0.6155,0.1039,422,113,6263003,593077,0.479,0.0875,79149,586.52,0.2045,64171,0.988639728,0.0000154,0.0000156,0.988639728,0.650127226,428.12,158.4
2017,Sichuan,79868,2401105.6,950218,178229.2,1579085.1,501132.8,34073.3,2148.3,49457.6,0.0036,22339,419,10498.335,771.55,0.1631,1515.2495,269.26,1245.9895,11.7,2506089.66,0.5674,0.2845,1809,46,13892000,1065746,0.404,0.0835,144821,414.7,0.2195,45835,0.974175194,0.0000213,0.0000218,0.974175194,0.517794668,367,47.7
2017,Guizhou,16920,399848.8,88496,32911,264471.4,111898.9,1021.066667,219.7,8864.6,0.0019,4600,138,15619.9844,140.85,0.1145,889.3487,53.23,836.1187,10.4,866172.4,0.3486,0.0957,524,121,9019604,877209,0.3515,0.0765,28290,149.74,0.1741,35988.41,1.054674638,0.0000293,0.0000278,1.054674638,0.477517749,118.24,31.5
2017,Yunnan,7783,155229.4,42885.2,17005.1,95962,31399.9,3073,884.6,4843.5,0.0006,2080,111,11316.9189,151.44,0.1705,1209.7078,66.24,1143.4678,11.2,1088486,0.3541,0.1021,284,43,9983328,534171,0.3581,0.0776,46576,24.64,0.1981,39457.84,0.867280115,0.000022,0.0000253,0.867280115,0.462816961,24.46,0.18
2017,Tibet,154,3226.6,1151,243.5,331.7333333,279.8,105,68,3248,0.0001,134,2,13496.8477,7.47,0.1879,48.6495,3.44,45.2095,12.4,162078,0.443,0.0205,71,13,2271970,84933,0.45,0.0525,1249,33.8,0.0911,39158,1.002783595,0.0000256,0.0000255,1.002783595,0.332378223,0.8,33
2017,Shaanxi,55262,1650198.3,396995.7,121073.5,445481.7,305017.5,11724.3,264.5,16946.6,0.0043,10849,197,10910.2969,492.05,0.1717,952.3124,116.31,836.0024,11,1086744.91,0.5105,0.1172,398,53,8282508,793360,0.3802,0.0936,98188,436.68,0.1903,55215.87,1.037134976,0.0000188,0.0000181,1.037134976,0.580686475,419.26,17.42
2017,Gansu,5053,133677.2,36977.9,21152,71783.5,9867,206,68,8912.4,0.0008,908,39,9566.5342,57.26,0.1546,482.9309,26.74,456.1909,6.8,725924.26,0.4361,0.0679,146,44,5673531,258301,0.2942,0.0819,23738,45.96,0.1289,29102.5,0.979177081,0.0000336,0.0000344,0.979177081,0.481363997,28.28,17.68
2017,Qinghai,878,34289.4,3605.1,21950.4,8202.7,2700.3,66.8,556,767.5,0.0008,257,20,14605.1191,18.77,0.1935,167.6939,6.01,161.6839,9.1,210368.46,0.5299,0.0231,94,30,1875109,119353,0.4251,0.0785,5656,29.14,0.1264,42211,1.043495771,0.0000247,0.0000237,1.043495771,0.554607509,7.14,22
2017,Ningxia,3578,93901.8,12169.4,9867.2,64205.4,13856.1,55,930,175,0.0008,475,27,13034.1846,22.44,0.155,220.1896,15.32,204.8696,8.4,198616.98,0.5887,0.026,77,58,1706535,255529,0.4459,0.0882,9859,13.28,0.0979,45718,1.110394155,0.0000243,0.0000219,1.110394155,0.609929078,2.28,11
2017,Xinjiang,1563,51168.8,7579.9,4061,32387.7,7437.5,73.2,530,1176,0.0003,559,22,12472.3389,39.59,0.1691,365.7955,32.52,333.2755,5.2,885342.89,0.5675,0.0839,380,45,7225933,428140,0.447,0.0927,15212,7.16,0.1535,45476,0.988235553,0.0000217,0.000022,0.988235553,0.518951613,5.36,1.8
2017,Eastern Region,1585132,49954026.2,21342379.4,4372564.3,54724140.9,7653826.2,2288075.333,186607.5,2938214.3,0.0552,625772,19243,138443.2071,14869.38,1.8852,22037.4674,7643.01,14394.4574,108.8,14893183.53,6.7272,3.0102,43311,624,138355758,29047585,5.2345,0.9681,2645815,7402.02,3.0614,895837.66,11.79349944,0.00017287,0.00016011,11.79349944,7.717661637,6719.2,682.82
2017,Central Region,314277,8123865.6,2533994,1097849.3,4798835.1,1264908.1,78341.76667,21833.64667,150395.7,0.0143,62295,3217,62901.3916,3023.86,0.9421,8811.121,1505.59,7305.531,50.1,9480696.27,2.7027,1.0204,5379,455,80152054,10455121,2.5114,0.5397,683366,3951.86,1.2008,424133.19,9.328827193,0.0002042,0.0001953,9.328827193,5.247369161,3682.12,269.74
2017,National,2118185,64358446.5,25837956,6022751.6,62693574.33,10017811.8,2429969.367,214509.6467,3204171.3,0.0858,738557,23895,332464.1037,20425.64,4.6172,37937.391,9871.94,28065.451,264.7,34127869.02,14.8429,5.0933,53407,1603,290319831,44849262,12.1316,2.4079,3818776,13588.4,6.0411,1819910.47,32.1830383,0.00063187,0.00060931,32.1830383,18.68276192,12225.08,1363.32
2017,Western Region,218776,6280554.7,1961582.6,552338,3170598.333,1099077.5,63552.26667,6068.5,115561.3,0.0163,50490,1435,131119.505,2532.4,1.7899,7088.8026,723.34,6365.4626,105.8,9753989.22,5.413,1.0627,4717,524,71812019,5346556,4.3857,0.9001,489595,2234.52,1.7789,503529.62,11.08795433,0.0002537,0.0002524,11.08795433,5.832289405,1823.76,410.76
2017,Jilin,9665,213896.6,59580.5,22005.4,131886.3,40068.7,197.2,162.9,4430.7,0.0015,2241,85,15186.9756,332.02,0.1389,543.8946,57.79,486.1046,4.3,429755,0.6972,0.084,680,30,5080895,468447,0.4453,0.0949,45530,126.24,0.1533,42890,1.278573094,0.0000298,0.0000233,1.278573094,0.596991291,113.64,12.6
2017,Liaoning,26280,774020.5,242603.8,36164.6,370954.6,267779.1,349.5333333,403,12693.5,0.0019,8402,165,13577.2031,389.7,0.183,1000.4925,127.24,873.2525,4.7,1174385.38,0.7233,0.1483,811,53,6480636,573820,0.442,0.0967,88858,49.54,0.1929,50221,1.065822154,0.0000212,0.0000199,1.065822154,0.694805195,45.8,3.74
2017,Heilongjiang,11943,303397.9,77735.9,49595.4,103144.2,52075.6,392,869,2175.6,0.0016,2039,77,11151.9863,110.38,0.1528,676.7261,79.42,597.3061,4.3,1083490,0.5699,0.1121,509,63,5731126,469094,0.454,0.0936,47406,35.8,0.1547,35887.47,1.167984257,0.0000325,0.0000279,1.167984257,0.61900559,29.36,6.44
2018,Beijing,60778,2683914,1208428,161014,1442388,17556,107852,1362,288750,0.0053,49506,388,8181.98,802,0.2528,2153.3897,397.9297,1755.46,20.7,377020.03,0.9397,0.4769,11605,38,10255070,4258712,0.8161,0.1171,267338,82.9,0.3538,150962,0.928785005,0.00000615,0.00000662,0.928785005,0.870894161,78.06,4.84
2018,Tianjin,42072,1362138,551792,148534,789138,26232,60312,1352,4166,0.0051,13008,172,13069.9932,314,0.1979,853.1587,115.3387,737.82,6.6,238077.27,0.6489,0.0635,854,62,4481946,1066828,0.6146,0.1038,99490,303.86,0.1816,95688.65,1.261495505,0.0000132,0.0000105,1.261495505,0.839479393,282.94,20.92
2018,Hebei,31238,872676,295262,98108,527140,85304,8578,7524,18904,0.0015,6746,250,11873.1885,250,0.1906,3170.2459,380.1059,2790.14,6.7,2119472.28,0.5646,0.2511,665,44,13855919,770445,0.4672,0.0912,103275,477.78,0.2271,43808,1.090490794,0.0000249,0.0000228,1.090490794,0.573256127,437.92,39.86
2018,Shanghai,66094,2546318,1189350,100622,1205882,93430,214870,69548,183588,0.0051,32408,268,13494.1006,736,0.1975,2256.9629,820.6229,1436.34,10.7,617610.83,0.7563,0.2114,4873,118,9179868,4263655,0.663,0.1073,188138,184.12,0.3532,145767,0.92601206,0.00000635,0.00000686,0.92601206,0.891313131,160.78,23.34
2018,Jiangsu,315952,10051920,3181322,1234872,10037264,1502608,104022,55690,102562,0.007,87918,6106,17709.875,3568,0.1731,5864.8878,1050.2278,4814.66,8.6,3511780.79,0.8444,0.4068,4810,91,20555620,5073064,0.441,0.0932,560263,2815.44,0.4342,110507.5,1.0421773,0.00000943,0.00000905,1.0421773,0.711934644,2522.92,292.52
2018,Zhejiang,203346,5403648,2648020,375044,5679820,671684,11016,18978,88052,0.0051,38006,2692,12941.4951,1508,0.1556,6427.5553,2326.2253,4101.33,11.9,3021204.53,0.9519,0.4167,6458,66,15724730,3796567,0.4779,0.0879,458038,579.76,0.3343,93230,1.058065095,0.0000113,0.0000107,1.058065095,0.700143472,543.08,36.68
2018,Fujian,102020,3377580,1362672,511536,2313726,1254420,164672,21156,157856,0.0043,19228,588,14130.1416,900,0.1568,2525.2689,499.0389,2026.23,10.8,1547783.55,0.7907,0.3344,3156,66,9250606,1152537,0.468,0.0902,160922,516.8,0.2604,94718.5,0.962824043,0.0000102,0.0000106,0.962824043,0.669834308,491.42,25.38
2018,Shandong,151260,4531056,1789284,430012,3009010,813386,29492,26670,677828,0.0033,39972,712,12250.9678,1200,0.1571,4187.5753,528.4353,3659.14,13.5,2340000.13,0.6264,0.3353,2472,65,20065026,2327392,0.393,0.0897,308339,737.42,0.2627,66284.31,1.15060799,0.0000174,0.0000151,1.15060799,0.614567828,634.02,103.4
2018,Guangdong,698122,22494056,11276486,2011660,37987874,3808506,1937558,16216,2844978,0.0179,412268,9716,11894.2334,4684,0.1465,11014.1775,3215.7475,7798.43,9.8,2588927.29,0.66,0.6018,15052,93,27928969,10347097,0.5158,0.0955,762733,1528.16,0.4564,81624.62,1.058651177,0.000013,0.0000123,1.058651177,0.718091999,1408.62,119.54
2018,Hainan,4190,92186,31316,5784,82020,18002,600,300,4168,0.0011,1120,40,11626.1709,72,0.2136,591.0811,21.8411,569.24,13,255302.37,0.7394,0.0413,169,57,2489762,150410,0.5524,0.0922,8160,32.5,0.195,50263,1.033668746,0.0000206,0.0000199,1.033668746,0.591649695,10.5,22
2018,Shanxi,16676,270356,105518,10384,157974,32592,2152,173.3333333,3088,0.001,2024,122,10365.2197,122,0.1868,1466.9944,94.0644,1372.93,6.3,1194827.86,0.568,0.1374,443,85,6680275,590845,0.4889,0.0952,44593,137.14,0.1696,45516.63,0.9958558,0.0000219,0.000022,0.9958558,0.598515134,135.54,1.6
2018,Anhui,71024,1982790,687978,316336,1574394,545072,5570,166,146610,0.0035,18526,1160,10879.1641,510,0.1444,2577.6959,316.7459,2260.95,11.8,2161095.44,0.5553,0.1915,1290,116,11132594,2948145,0.4033,0.0828,147149,846.98,0.2153,56063,0.851036591,0.0000152,0.0000178,0.851036591,0.556451613,801.84,45.14
2018,Jiangxi,53842,1371604,340860,161516,1197858,115516,566,265.56,9066,0.004,8618,1016,11835.0547,674,0.1512,1785.8213,176.6413,1609.18,8.3,1772864.8,0.4504,0.1463,528,46,10544090,1470936,0.437,0.0886,85255,670.18,0.2211,50346.88,0.942142705,0.0000187,0.0000199,0.942142705,0.573454465,560.62,109.56
2018,Henan,66610,1456546,553274,126266,976916,101012,20,226,17020,0.0014,10320,392,9299.5742,710,0.1663,4387.0243,436.7143,3950.31,6.8,1768718.25,0.4847,0.3053,1082,57,16646670,1556729,0.4381,0.0895,166807,1209.68,0.2129,50714,0.988922643,0.0000195,0.0000197,0.988922643,0.522404704,1165.54,44.14
2018,Hubei,73826,2908894,837642,499884,1411750,157202,39888,2252,12042,0.0038,20120,444,9691.3467,608,0.1503,2385.274,345.244,2040.03,9.1,1592658.85,0.5005,0.1869,1329,61,10656373,2684882,0.4257,0.092,155547,496.84,0.2232,71097.12,0.936967679,0.0000132,0.0000141,0.936967679,0.609937468,468.5,28.34
2018,Hunan,62328,1729470,497400,154980,699046,301036,36888,16880,66570,0.0027,15092,498,8479.9551,466,0.162,2725.3403,248.2403,2477.1,10.3,2001617.23,0.4252,0.1943,1406,93,11867228,1299412,0.3851,0.0916,146948,591.04,0.2014,54762.86,0.966870677,0.0000177,0.0000183,0.966870677,0.560964582,550.08,40.96
2018,Inner Mongolia,4178,195970,35140,2752,28480,8800,9.4,9.6,40,0.0005,780,30,11877.126,42,0.2386,1315.1222,44.3522,1270.77,6.1,876328.05,0.5609,0.0831,140,48,5763281,260519,0.4043,0.0922,24906,221.44,0.151,66491,1.027236769,0.0000154,0.000015,1.027236769,0.6552436,192.7,28.74
2018,Guangxi,6662,121686,43996,12434,52248,7768,82,254,22,0.0003,1714,78,8905.0742,216,0.1518,2180.4255,126.7655,2053.66,8.9,1340275.58,0.5579,0.1564,571,75,9332207,644335,0.3673,0.0876,39961,337.46,0.206,39837,1.041473133,0.0000261,0.0000251,1.041473133,0.518293916,230.12,107.34
2018,Chongqing,42300,1162952,384254,115946,608568,86192,19230,1006,15408,0.0026,8358,348,8869.2383,490,0.1595,1678.3524,134.8324,1543.52,11.6,1059427.09,0.71,0.1077,548,144,6809942,685887,0.4991,0.0875,91973,586.52,0.209,68464,0.963027638,0.0000141,0.0000146,0.963027638,0.666139741,428.12,158.4
2018,Sichuan,88034,2788570,1167354,228434,2595472,663482,29382,250,69810,0.0043,26406,460,8787.417,756,0.172,3645.5999,348.4499,3297.15,11.5,2775874.93,0.649,0.3178,2190,53,14617756,1479056,0.4179,0.0835,158847,414.7,0.2322,51658,0.946284605,0.0000183,0.0000194,0.946284605,0.535031847,367,47.7
2018,Guizhou,18274,414370,97646,35424,261312,150414,1722.533333,18,7556,0.0017,5418,154,12870.958,148,0.1304,2256.4443,63.0743,2193.37,9.7,1057248.03,0.4017,0.1051,521,145,9859471,1028771,0.3728,0.0765,33357,149.74,0.1904,40270.71,1.024158583,0.0000254,0.0000248,1.024158583,0.495290424,118.24,31.5
2018,Yunnan,8586,184456,46474,17724,115926,33680,3526,884.6,4562,0.0005,2364,120,9228.4707,216,0.1878,2569.162,90.432,2478.73,10.4,1523855.41,0.4173,0.1329,347,65,10774272,549441,0.378,0.0776,49667,24.64,0.2074,44445.79,0.83554106,0.0000188,0.0000225,0.83554106,0.474378057,24.46,0.18
2018,Tibet,172,2510,1238,360,587.8666667,279.8,140,55,3248,0.0002,134,2,16217.5137,8,0.2609,116.6786,4.2086,112.47,11.2,194143.18,0.5489,0.0163,77,54,2321456,81159,0.4378,0.0525,1569,22.8,0.0965,44051,0.985176273,0.0000224,0.0000227,0.985176273,0.338983051,0.8,22
2018,Shaanxi,48938,1625120,410376,129106,471198,249720,15690,6,20996,0.004,13246,180,13969.8809,562,0.1724,2354.7898,138.8798,2215.91,10.9,1215546.25,0.5697,0.1297,499,48,8714366,872226,0.4128,0.0936,96710,436.68,0.2002,61115.2,1.038652821,0.000017,0.0000164,1.038652821,0.596540321,419.26,17.42
2018,Gansu,5390,189186,49290,34968,97006,10030,312,62,12904,0.0014,958,40,8996.7393,66,0.1687,1225.2527,31.0527,1194.2,7.5,826956.31,0.4485,0.0875,183,46,5929612,257377,0.306,0.0819,22214,45.96,0.1405,32178.16,0.973832102,0.0000303,0.0000311,0.973832102,0.497017893,28.28,17.68
2018,Qinghai,1074,49340,3544,40198,8236,3744,66,77,1215,0.0014,326,16,11458.4326,20,0.2177,429.96,7.15,422.81,9,288658.56,0.6055,0.0254,97,76,1991041,127963,0.4561,0.0785,4301,95.14,0.1365,46854,1.017830977,0.0000217,0.0000213,1.017830977,0.572402044,7.14,88
2018,Ningxia,3404,118962,12456,13482,78068,12612,88,930,178.75,0.0016,536,28,12242.6758,20,0.1948,480.7146,17.7946,462.92,8.5,223070.71,0.7017,0.0248,97,55,1704652,340206,0.478,0.0882,11077,79.28,0.1105,49614,1.09030047,0.000022,0.0000202,1.09030047,0.621126761,2.28,77
2018,Xinjiang,1468,55350,11226,3122,43332,2688,73.2,530,1602,0.0002,842,18,10345.6348,56,0.1892,894.2054,38.0254,856.18,5.1,1386370.59,0.6661,0.1,390,52,8128811,422468,0.4586,0.0927,15022,7.16,0.1631,51238,0.965586426,0.0000188,0.0000195,0.965586426,0.540079365,5.36,1.8
2018,Eastern Region,1675072,53415492,23533930,5077182,63074262,8291130,2638372,215782,4370852,0.0557,700180,20932,127172.1461,14032,1.8415,42569.2446,9621.0746,32948.17,112.3,16617179.07,7.5223,3.1392,50114,700,147168726,34451084,5.409,0.9681,2916696,7258.74,3.0587,977084.58,11.58188286,0.00015743,0.00014793,11.58188286,7.810442398,6570.26,688.48
2018,Central Region,344306,9719658,3022674,1269366,6017938,1252430,85084,19524,254394,0.0164,74700,3632,60550.3145,3090,0.961,19639.4538,1944.6638,17694.79,52.6,10491782.43,2.9841,1.1617,6078,458,84648015,12107641,2.5781,0.5397,746299,3951.86,1.2435,466281.95,9.113812128,0.0001829,0.0001786,9.113812128,5.367562598,3682.12,269.74
2018,National,2292852,71182310,29213924,7048730,73968046,11131902,2792260,236950,4788692,0.0943,850274,26358,342422.7674,20586,5.2794,83486.2839,12811.0039,70675.28,283.8,42291560.33,18.7876,5.8624,63584,1963,325552186,54220490,13.9397,2.6931,4356541,13843.7,6.6988,1995352.39,31.5356907,0.00056573,0.00055563,31.5356907,19.05925438,12264.94,1578.76
2018,Western Region,228480,6908472,2262992,633950,4359844,1229130,68222,1530,132898,0.0182,61082,1472,121892.0353,2600,2.0052,16966.2819,918.2519,16048.03,104.3,11891426.64,6.2763,1.2036,5520,652,76614660,6105073,4.5844,0.9001,524698,2421.52,1.8923,556379.86,10.86762772,0.0002242,0.0002275,10.86762772,5.992233104,1823.76,597.76
2018,Jilin,8560,193502,62242,22980,135104,21366,248.6,218.6,6738,0.0014,2582,86,11774.0342,284,0.1471,1150.4398,72.6398,1077.8,4.9,872629.18,0.6146,0.086,661,54,5138182,410991,0.4568,0.0949,36376,126.24,0.1611,44925,1.237861413,0.0000276,0.0000223,1.237861413,0.608695652,113.64,12.6
2018,Liaoning,29036,825616,284664,38804,291266,326228,280,114,20822,0.002,9886,182,11089.7227,492,0.1763,1935.5971,160.6371,1774.96,5,1354702.85,0.7551,0.155,796,45,6538765,750452,0.4489,0.0967,95317,49.54,0.1859,54657,1.061300763,0.0000194,0.0000183,1.061300763,0.702633419,45.8,3.74
2018,Heilongjiang,7398,119572,47424,6450,89634,11618,304,638,2986,0.0006,1844,54,9944.5146,88,0.1483,1225.2667,93.7367,1131.53,4.7,1063840.16,0.6352,0.1169,415,54,5443838,395249,0.4625,0.0936,37155,35.8,0.1573,38199.46,1.132853857,0.0000297,0.0000262,1.132853857,0.634505561,29.36,6.44
2019,Beijing,54008,2946272,1133898,132162,1957574,30786,77760,1681,159330,0.0061,54298,376,8401.6895,1044,0.2388,3142.0945,460.1081,2681.9865,22.2,391947.28,0.9407,0.3719,13496,74,11371772,4334167,0.8312,0.1171,313986,82.9,0.3615,161776,1.015107309,0.00000627,0.00000618,1.015107309,0.873515982,78.06,4.84
2019,Tianjin,33628,1049956,414066,123384,824640,98884,5420,28,12462,0.0044,11080,170,15445.5596,330,0.1962,1343.4019,148.7972,1194.6047,7.3,362060.14,0.7889,0.0605,864,126,4676300,1099332,0.6313,0.1038,92502,303.86,0.1997,101556.79,0.889853155,0.00000876,0.00000985,0.889853155,0.8433213,282.94,20.92
2019,Hebei,28182,680406,191996,69304,738182,50536,2582,1970,74686,0.0014,7432,466,13175.749,378,0.1959,5299.3219,557.3814,4741.9405,7.1,2184222.38,0.5836,0.2618,761,51,15370851,907006,0.4838,0.0912,111799,477.78,0.2151,47036.31,0.985364073,0.0000209,0.0000213,0.985364073,0.587753458,437.92,39.86
2019,Shanghai,59016,3270838,1372434,154610,1879574,240946,222126,94240,255326,0.0059,40072,308,14454.4541,878,0.2051,3010.4747,770.0434,2240.4313,11,672080.16,0.8177,0.1507,6210,67,9956956,3895425,0.7264,0.1073,198646,184.12,0.3086,153299,1.025962335,0.00000669,0.00000652,1.025962335,0.892382104,160.78,23.34
2019,Jiangsu,350582,11412600,3638700,1049550,11145034,1217766,115246,15482,80184,0.0076,95070,5984,17619.377,2810,0.1771,8972.3387,1426.9429,7545.3958,9.4,3679239.34,0.8559,0.3951,5723,63,22138362,5720375,0.456,0.0932,635279,2815.44,0.4749,116650.1,1.05963904,0.00000908,0.00000857,1.05963904,0.724642815,2522.92,292.52
2019,Zhejiang,215886,5945946,2975870,278000,7094252,650490,10370,8828,110414,0.0057,47748,3284,13724.6748,1650,0.1501,9894.6851,3177.673,6717.0121,11.7,3265293.21,0.9858,0.3697,8288,85,17646898,5160608,0.4915,0.0879,534724,579.76,0.3585,98770,1.089638655,0.000011,0.0000101,1.089638655,0.715764706,543.08,36.68
2019,Fujian,101730,3560102,1623020,289980,2664836,982310,76412,20118,81818,0.0043,24128,630,13714.2129,1002,0.1704,3881.4619,646.0111,3235.4508,11.2,1556751.07,0.7813,0.2804,3418,64,9685449,1334065,0.4959,0.0902,171452,516.8,0.2632,102721.95,1.043002494,0.0000102,0.00000974,1.043002494,0.678752719,491.42,25.38
2019,Shandong,101806,3918258,1412778,362338,2152906,566640,40546,210,148900,0.0029,36774,726,15129.6855,958,0.1603,6504.3745,717.9874,5786.3871,12.5,2414178.07,0.6843,0.3077,2742,49,21561355,3057556,0.407,0.0897,278787,737.42,0.2642,69900.89,1.010754226,0.0000145,0.0000143,1.010754226,0.618642391,634.02,103.4
2019,Guangdong,692874,24080540,12448792,2312662,46749208,4338200,1512432,11752,4506614,0.0201,461074,11858,11901.6494,5462,0.1571,16449.8025,4403.4388,12046.3637,10.8,2919314.73,0.6836,0.5274,16504,89,32105114,11687929,0.5218,0.0955,803208,1528.16,0.4714,86956.49,1.082978395,0.0000125,0.0000115,1.082978395,0.726479302,1408.62,119.54
2019,Hainan,2218,79796,20720,3186,104118,6814,600,300,3270,0.0012,1380,36,17163.418,80,0.2032,899.3579,25.3667,873.9912,12.9,285184.8,0.7981,0.0498,174,73,2735040,301016,0.5575,0.0922,8903,134.5,0.2018,53929,1.047800441,0.0000194,0.0000185,1.047800441,0.593969849,10.5,124
